CountryName,CountryCode,Date,StringencyIndex
Guatemala,GTM,2020-01-10,0
Guyana,GUY,2020-01-10,0
Hong Kong,HKG,2020-01-10,19
Honduras,HND,2020-01-10,0
Croatia,HRV,2020-01-10,0
Hungary,HUN,2020-01-10,0
Indonesia,IDN,2020-01-10,0
India,IND,2020-01-10,0
Ireland,IRL,2020-01-10,0
Iran,IRN,2020-01-10,0
Iraq,IRQ,2020-01-10,0
Iceland,ISL,2020-01-10,5
Israel,ISR,2020-01-10,0
Italy,ITA,2020-01-10,0
Jordan,JOR,2020-01-10,0
Japan,JPN,2020-01-10,5
Kazakhstan,KAZ,2020-01-10,0
Kenya,KEN,2020-01-10,0
South Korea,KOR,2020-01-10,0
Sri Lanka,LKA,2020-01-10,0
Macao,MAC,2020-01-10,19
Mexico,MEX,2020-01-10,5
Myanmar,MMR,2020-01-10,7
Malaysia,MYS,2020-01-10,0
Nigeria,NGA,2020-01-10,5
Nicaragua,NIC,2020-01-10,0
Netherlands,NLD,2020-01-10,0
Norway,NOR,2020-01-10,0
New Zealand,NZL,2020-01-10,0
Pakistan,PAK,2020-01-10,0
Panama,PAN,2020-01-10,0
Papua New Guinea,PNG,2020-01-10,0
Poland,POL,2020-01-10,0
Portugal,PRT,2020-01-10,0
Qatar,QAT,2020-01-10,0
Romania,ROU,2020-01-10,0
Russia,RUS,2020-01-10,0
Singapore,SGP,2020-01-10,24
El Salvador,SLV,2020-01-10,0
Serbia,SRB,2020-01-10,0
Slovak Republic,SVK,2020-01-10,0
Slovenia,SVN,2020-01-10,0
Sweden,SWE,2020-01-10,0
Syria,SYR,2020-01-10,0
Thailand,THA,2020-01-10,0
Tanzania,TZA,2020-01-10,0
Uganda,UGA,2020-01-10,0
United States,USA,2020-01-10,10
Venezuela,VEN,2020-01-10,0
Vietnam,VNM,2020-01-10,0
South Africa,ZAF,2020-01-10,0
Zimbabwe,ZWE,2020-01-10,0
Taiwan,TWN,2020-01-10,0
Afghanistan,AFG,2020-01-11,0
Angola,AGO,2020-01-11,0
Argentina,ARG,2020-01-11,0
Australia,AUS,2020-01-11,7
Austria,AUT,2020-01-11,0
Belgium,BEL,2020-01-11,0
Bulgaria,BGR,2020-01-11,0
Belize,BLZ,2020-01-11,0
Bermuda,BMU,2020-01-11,0
Bolivia,BOL,2020-01-11,0
Brazil,BRA,2020-01-11,0
Barbados,BRB,2020-01-11,0
Botswana,BWA,2020-01-11,19
Canada,CAN,2020-01-11,0
Switzerland,CHE,2020-01-11,0
Chile,CHL,2020-01-11,0
China,CHN,2020-01-11,0
Colombia,COL,2020-01-11,0
Costa Rica,CRI,2020-01-11,0
Czech Republic,CZE,2020-01-11,0
Germany,DEU,2020-01-11,0
Dominican Republic,DOM,2020-01-11,0
Algeria,DZA,2020-01-11,0
Ecuador,ECU,2020-01-11,0
Spain,ESP,2020-01-11,0
Finland,FIN,2020-01-11,0
France,FRA,2020-01-11,0
United Kingdom,GBR,2020-01-11,0
Greece,GRC,2020-01-11,0
Guatemala,GTM,2020-01-11,0
Guyana,GUY,2020-01-11,0
Hong Kong,HKG,2020-01-11,19
Honduras,HND,2020-01-11,0
Croatia,HRV,2020-01-11,0
Hungary,HUN,2020-01-11,0
Indonesia,IDN,2020-01-11,0
India,IND,2020-01-11,0
Ireland,IRL,2020-01-11,0
Iran,IRN,2020-01-11,0
Iraq,IRQ,2020-01-11,0
Iceland,ISL,2020-01-11,5
Israel,ISR,2020-01-11,0
Italy,ITA,2020-01-11,0
Jordan,JOR,2020-01-11,0
Japan,JPN,2020-01-11,5
Kazakhstan,KAZ,2020-01-11,0
Kenya,KEN,2020-01-11,0
South Korea,KOR,2020-01-11,0
Sri Lanka,LKA,2020-01-11,0
Macao,MAC,2020-01-11,19
Mexico,MEX,2020-01-11,5
Myanmar,MMR,2020-01-11,7
Malaysia,MYS,2020-01-11,0
Nigeria,NGA,2020-01-11,5
Nicaragua,NIC,2020-01-11,0
Netherlands,NLD,2020-01-11,0
Norway,NOR,2020-01-11,0
New Zealand,NZL,2020-01-11,0
Pakistan,PAK,2020-01-11,0
Panama,PAN,2020-01-11,0
Papua New Guinea,PNG,2020-01-11,0
Poland,POL,2020-01-11,0
Portugal,PRT,2020-01-11,0
Qatar,QAT,2020-01-11,0
Romania,ROU,2020-01-11,0
Russia,RUS,2020-01-11,0
Singapore,SGP,2020-01-11,24
El Salvador,SLV,2020-01-11,0
Serbia,SRB,2020-01-11,0
Slovak Republic,SVK,2020-01-11,0
Slovenia,SVN,2020-01-11,0
Sweden,SWE,2020-01-11,0
Syria,SYR,2020-01-11,0
Thailand,THA,2020-01-11,0
Tanzania,TZA,2020-01-11,0
Uganda,UGA,2020-01-11,0
United States,USA,2020-01-11,10
Venezuela,VEN,2020-01-11,0
Vietnam,VNM,2020-01-11,0
South Africa,ZAF,2020-01-11,0
Zimbabwe,ZWE,2020-01-11,0
Taiwan,TWN,2020-01-11,0
Afghanistan,AFG,2020-01-12,0
Angola,AGO,2020-01-12,0
Argentina,ARG,2020-01-12,0
Australia,AUS,2020-01-12,7
Austria,AUT,2020-01-12,0
Belgium,BEL,2020-01-12,0
Bulgaria,BGR,2020-01-12,0
Belize,BLZ,2020-01-12,0
Bermuda,BMU,2020-01-12,0
Bolivia,BOL,2020-01-12,0
Brazil,BRA,2020-01-12,0
Barbados,BRB,2020-01-12,0
Botswana,BWA,2020-01-12,19
Canada,CAN,2020-01-12,0
Switzerland,CHE,2020-01-12,0
Chile,CHL,2020-01-12,0
China,CHN,2020-01-12,0
Colombia,COL,2020-01-12,0
Costa Rica,CRI,2020-01-12,0
Czech Republic,CZE,2020-01-12,0
Germany,DEU,2020-01-12,0
Dominican Republic,DOM,2020-01-12,0
Algeria,DZA,2020-01-12,0
Ecuador,ECU,2020-01-12,0
Spain,ESP,2020-01-12,0
Finland,FIN,2020-01-12,0
France,FRA,2020-01-12,0
United Kingdom,GBR,2020-01-12,0
Greece,GRC,2020-01-12,0
Guatemala,GTM,2020-01-12,0
Guyana,GUY,2020-01-12,0
Hong Kong,HKG,2020-01-12,19
Honduras,HND,2020-01-12,0
Croatia,HRV,2020-01-12,0
Hungary,HUN,2020-01-12,0
Indonesia,IDN,2020-01-12,0
India,IND,2020-01-12,0
Ireland,IRL,2020-01-12,0
Iran,IRN,2020-01-12,0
Iraq,IRQ,2020-01-12,0
Iceland,ISL,2020-01-12,5
Israel,ISR,2020-01-12,0
Italy,ITA,2020-01-12,0
Jordan,JOR,2020-01-12,0
Japan,JPN,2020-01-12,5
Kazakhstan,KAZ,2020-01-12,0
Kenya,KEN,2020-01-12,0
South Korea,KOR,2020-01-12,0
Sri Lanka,LKA,2020-01-12,0
Macao,MAC,2020-01-12,19
Mexico,MEX,2020-01-12,5
Myanmar,MMR,2020-01-12,7
Malaysia,MYS,2020-01-12,0
Nigeria,NGA,2020-01-12,5
Nicaragua,NIC,2020-01-12,0
Netherlands,NLD,2020-01-12,0
Norway,NOR,2020-01-12,0
New Zealand,NZL,2020-01-12,0
Pakistan,PAK,2020-01-12,0
Panama,PAN,2020-01-12,0
Papua New Guinea,PNG,2020-01-12,0
Poland,POL,2020-01-12,0
Portugal,PRT,2020-01-12,0
Qatar,QAT,2020-01-12,0
Romania,ROU,2020-01-12,0
Russia,RUS,2020-01-12,0
Singapore,SGP,2020-01-12,24
El Salvador,SLV,2020-01-12,0
Serbia,SRB,2020-01-12,0
Slovak Republic,SVK,2020-01-12,0
Slovenia,SVN,2020-01-12,0
Sweden,SWE,2020-01-12,0
Syria,SYR,2020-01-12,0
Thailand,THA,2020-01-12,0
Tanzania,TZA,2020-01-12,0
Uganda,UGA,2020-01-12,0
United States,USA,2020-01-12,10
Venezuela,VEN,2020-01-12,0
Vietnam,VNM,2020-01-12,0
South Africa,ZAF,2020-01-12,0
Zimbabwe,ZWE,2020-01-12,0
Taiwan,TWN,2020-01-12,0
Afghanistan,AFG,2020-01-13,0
Angola,AGO,2020-01-13,0
Argentina,ARG,2020-01-13,0
Australia,AUS,2020-01-13,7
Austria,AUT,2020-01-13,0
Belgium,BEL,2020-01-13,0
Bulgaria,BGR,2020-01-13,0
Belize,BLZ,2020-01-13,0
Bermuda,BMU,2020-01-13,0
Bolivia,BOL,2020-01-13,0
Brazil,BRA,2020-01-13,0
Barbados,BRB,2020-01-13,0
Botswana,BWA,2020-01-13,19
Canada,CAN,2020-01-13,0
Switzerland,CHE,2020-01-13,0
Chile,CHL,2020-01-13,0
China,CHN,2020-01-13,0
Colombia,COL,2020-01-13,0
Costa Rica,CRI,2020-01-13,0
Czech Republic,CZE,2020-01-13,0
Germany,DEU,2020-01-13,0
Dominican Republic,DOM,2020-01-13,0
Algeria,DZA,2020-01-13,0
Ecuador,ECU,2020-01-13,0
Spain,ESP,2020-01-13,0
Finland,FIN,2020-01-13,0
France,FRA,2020-01-13,0
United Kingdom,GBR,2020-01-13,0
Greece,GRC,2020-01-13,0
Guatemala,GTM,2020-01-13,0
Guyana,GUY,2020-01-13,0
Hong Kong,HKG,2020-01-13,19
Honduras,HND,2020-01-13,0
Croatia,HRV,2020-01-13,0
Hungary,HUN,2020-01-13,0
Indonesia,IDN,2020-01-13,0
India,IND,2020-01-13,0
Ireland,IRL,2020-01-13,0
Iran,IRN,2020-01-13,0
Iraq,IRQ,2020-01-13,0
Iceland,ISL,2020-01-13,5
Israel,ISR,2020-01-13,0
Italy,ITA,2020-01-13,0
Jordan,JOR,2020-01-13,0
Japan,JPN,2020-01-13,5
Kazakhstan,KAZ,2020-01-13,0
Kenya,KEN,2020-01-13,0
South Korea,KOR,2020-01-13,0
Sri Lanka,LKA,2020-01-13,0
Macao,MAC,2020-01-13,19
Mexico,MEX,2020-01-13,5
Myanmar,MMR,2020-01-13,7
Malaysia,MYS,2020-01-13,0
Nigeria,NGA,2020-01-13,5
Nicaragua,NIC,2020-01-13,0
Netherlands,NLD,2020-01-13,0
Norway,NOR,2020-01-13,0
New Zealand,NZL,2020-01-13,0
Pakistan,PAK,2020-01-13,0
Panama,PAN,2020-01-13,0
Papua New Guinea,PNG,2020-01-13,0
Poland,POL,2020-01-13,0
Portugal,PRT,2020-01-13,0
Qatar,QAT,2020-01-13,0
Romania,ROU,2020-01-13,0
Russia,RUS,2020-01-13,0
Singapore,SGP,2020-01-13,24
El Salvador,SLV,2020-01-13,0
Serbia,SRB,2020-01-13,0
Slovak Republic,SVK,2020-01-13,0
Slovenia,SVN,2020-01-13,0
Sweden,SWE,2020-01-13,0
Syria,SYR,2020-01-13,0
Thailand,THA,2020-01-13,0
Tanzania,TZA,2020-01-13,0
Uganda,UGA,2020-01-13,0
United States,USA,2020-01-13,10
Venezuela,VEN,2020-01-13,0
Vietnam,VNM,2020-01-13,0
South Africa,ZAF,2020-01-13,0
Zimbabwe,ZWE,2020-01-13,0
Taiwan,TWN,2020-01-13,0
Afghanistan,AFG,2020-01-14,0
Angola,AGO,2020-01-14,0
Argentina,ARG,2020-01-14,0
Australia,AUS,2020-01-14,7
Austria,AUT,2020-01-14,0
Belgium,BEL,2020-01-14,0
Bulgaria,BGR,2020-01-14,0
Belize,BLZ,2020-01-14,0
Bermuda,BMU,2020-01-14,0
Bolivia,BOL,2020-01-14,0
Brazil,BRA,2020-01-14,0
Barbados,BRB,2020-01-14,0
Botswana,BWA,2020-01-14,19
Canada,CAN,2020-01-14,0
Switzerland,CHE,2020-01-14,0
Chile,CHL,2020-01-14,0
China,CHN,2020-01-14,0
Colombia,COL,2020-01-14,0
Costa Rica,CRI,2020-01-14,0
Czech Republic,CZE,2020-01-14,0
Germany,DEU,2020-01-14,0
Dominican Republic,DOM,2020-01-14,0
Algeria,DZA,2020-01-14,0
Ecuador,ECU,2020-01-14,0
Spain,ESP,2020-01-14,0
Finland,FIN,2020-01-14,0
France,FRA,2020-01-14,0
United Kingdom,GBR,2020-01-14,0
Greece,GRC,2020-01-14,0
Guatemala,GTM,2020-01-14,0
Guyana,GUY,2020-01-14,0
Hong Kong,HKG,2020-01-14,19
Honduras,HND,2020-01-14,0
Croatia,HRV,2020-01-14,0
Hungary,HUN,2020-01-14,0
Indonesia,IDN,2020-01-14,0
India,IND,2020-01-14,0
Ireland,IRL,2020-01-14,0
Iran,IRN,2020-01-14,0
Iraq,IRQ,2020-01-14,0
Iceland,ISL,2020-01-14,5
Israel,ISR,2020-01-14,0
Italy,ITA,2020-01-14,0
Jordan,JOR,2020-01-14,0
Japan,JPN,2020-01-14,5
Kazakhstan,KAZ,2020-01-14,0
Kenya,KEN,2020-01-14,0
South Korea,KOR,2020-01-14,0
Sri Lanka,LKA,2020-01-14,0
Macao,MAC,2020-01-14,19
Mexico,MEX,2020-01-14,5
Myanmar,MMR,2020-01-14,7
Malaysia,MYS,2020-01-14,0
Nigeria,NGA,2020-01-14,5
Nicaragua,NIC,2020-01-14,0
Netherlands,NLD,2020-01-14,0
Norway,NOR,2020-01-14,0
New Zealand,NZL,2020-01-14,0
Pakistan,PAK,2020-01-14,0
Panama,PAN,2020-01-14,0
Papua New Guinea,PNG,2020-01-14,0
Poland,POL,2020-01-14,0
Portugal,PRT,2020-01-14,0
Qatar,QAT,2020-01-14,0
Romania,ROU,2020-01-14,0
Russia,RUS,2020-01-14,0
Singapore,SGP,2020-01-14,24
El Salvador,SLV,2020-01-14,0
Serbia,SRB,2020-01-14,0
Slovak Republic,SVK,2020-01-14,0
Slovenia,SVN,2020-01-14,0
Sweden,SWE,2020-01-14,0
Syria,SYR,2020-01-14,0
Thailand,THA,2020-01-14,0
Tanzania,TZA,2020-01-14,0
Uganda,UGA,2020-01-14,0
United States,USA,2020-01-14,10
Venezuela,VEN,2020-01-14,0
Vietnam,VNM,2020-01-14,0
South Africa,ZAF,2020-01-14,0
Zimbabwe,ZWE,2020-01-14,0
Taiwan,TWN,2020-01-14,0
Afghanistan,AFG,2020-01-15,0
Angola,AGO,2020-01-15,0
Argentina,ARG,2020-01-15,0
Australia,AUS,2020-01-15,7
Austria,AUT,2020-01-15,0
Belgium,BEL,2020-01-15,0
Bulgaria,BGR,2020-01-15,0
Belize,BLZ,2020-01-15,0
Bermuda,BMU,2020-01-15,0
Bolivia,BOL,2020-01-15,0
Brazil,BRA,2020-01-15,0
Barbados,BRB,2020-01-15,0
Botswana,BWA,2020-01-15,19
Canada,CAN,2020-01-15,0
Switzerland,CHE,2020-01-15,0
Chile,CHL,2020-01-15,0
China,CHN,2020-01-15,0
Colombia,COL,2020-01-15,0
Costa Rica,CRI,2020-01-15,0
Czech Republic,CZE,2020-01-15,0
Germany,DEU,2020-01-15,0
Dominican Republic,DOM,2020-01-15,0
Algeria,DZA,2020-01-15,0
Ecuador,ECU,2020-01-15,0
Spain,ESP,2020-01-15,0
Finland,FIN,2020-01-15,0
France,FRA,2020-01-15,0
United Kingdom,GBR,2020-01-15,0
Greece,GRC,2020-01-15,0
Guatemala,GTM,2020-01-15,0
Guyana,GUY,2020-01-15,0
Hong Kong,HKG,2020-01-15,19
Honduras,HND,2020-01-15,0
Croatia,HRV,2020-01-15,0
Hungary,HUN,2020-01-15,0
Indonesia,IDN,2020-01-15,5
India,IND,2020-01-15,0
Ireland,IRL,2020-01-15,0
Iran,IRN,2020-01-15,0
Iraq,IRQ,2020-01-15,0
Iceland,ISL,2020-01-15,5
Israel,ISR,2020-01-15,0
Italy,ITA,2020-01-15,0
Jordan,JOR,2020-01-15,0
Japan,JPN,2020-01-15,5
Kazakhstan,KAZ,2020-01-15,0
Kenya,KEN,2020-01-15,0
South Korea,KOR,2020-01-15,0
Sri Lanka,LKA,2020-01-15,0
Macao,MAC,2020-01-15,19
Mexico,MEX,2020-01-15,5
Myanmar,MMR,2020-01-15,7
Malaysia,MYS,2020-01-15,0
Nigeria,NGA,2020-01-15,5
Nicaragua,NIC,2020-01-15,0
Netherlands,NLD,2020-01-15,0
Norway,NOR,2020-01-15,0
New Zealand,NZL,2020-01-15,0
Pakistan,PAK,2020-01-15,0
Panama,PAN,2020-01-15,0
Papua New Guinea,PNG,2020-01-15,0
Poland,POL,2020-01-15,0
Portugal,PRT,2020-01-15,0
Qatar,QAT,2020-01-15,0
Romania,ROU,2020-01-15,0
Russia,RUS,2020-01-15,0
Singapore,SGP,2020-01-15,24
El Salvador,SLV,2020-01-15,0
Serbia,SRB,2020-01-15,0
Slovak Republic,SVK,2020-01-15,0
Slovenia,SVN,2020-01-15,0
Sweden,SWE,2020-01-15,0
Syria,SYR,2020-01-15,0
Thailand,THA,2020-01-15,0
Tanzania,TZA,2020-01-15,0
Uganda,UGA,2020-01-15,0
United States,USA,2020-01-15,10
Venezuela,VEN,2020-01-15,0
Vietnam,VNM,2020-01-15,0
South Africa,ZAF,2020-01-15,0
Zimbabwe,ZWE,2020-01-15,0
Taiwan,TWN,2020-01-15,0
Afghanistan,AFG,2020-01-16,0
Angola,AGO,2020-01-16,0
Argentina,ARG,2020-01-16,0
Australia,AUS,2020-01-16,7
Austria,AUT,2020-01-16,0
Belgium,BEL,2020-01-16,0
Bulgaria,BGR,2020-01-16,0
Belize,BLZ,2020-01-16,0
Bermuda,BMU,2020-01-16,0
Bolivia,BOL,2020-01-16,0
Brazil,BRA,2020-01-16,0
Barbados,BRB,2020-01-16,0
Botswana,BWA,2020-01-16,19
Canada,CAN,2020-01-16,0
Switzerland,CHE,2020-01-16,0
Chile,CHL,2020-01-16,0
China,CHN,2020-01-16,0
Colombia,COL,2020-01-16,0
Costa Rica,CRI,2020-01-16,0
Czech Republic,CZE,2020-01-16,0
Germany,DEU,2020-01-16,0
Dominican Republic,DOM,2020-01-16,0
Algeria,DZA,2020-01-16,0
Ecuador,ECU,2020-01-16,0
Spain,ESP,2020-01-16,0
Finland,FIN,2020-01-16,0
France,FRA,2020-01-16,0
United Kingdom,GBR,2020-01-16,0
Greece,GRC,2020-01-16,0
Guatemala,GTM,2020-01-16,0
Guyana,GUY,2020-01-16,0
Hong Kong,HKG,2020-01-16,29
Honduras,HND,2020-01-16,0
Croatia,HRV,2020-01-16,0
Hungary,HUN,2020-01-16,0
Indonesia,IDN,2020-01-16,5
India,IND,2020-01-16,0
Ireland,IRL,2020-01-16,0
Iran,IRN,2020-01-16,0
Iraq,IRQ,2020-01-16,0
Iceland,ISL,2020-01-16,5
Israel,ISR,2020-01-16,0
Italy,ITA,2020-01-16,0
Jordan,JOR,2020-01-16,0
Japan,JPN,2020-01-16,5
Kazakhstan,KAZ,2020-01-16,0
Kenya,KEN,2020-01-16,0
South Korea,KOR,2020-01-16,0
Sri Lanka,LKA,2020-01-16,0
Macao,MAC,2020-01-16,19
Mexico,MEX,2020-01-16,5
Myanmar,MMR,2020-01-16,7
Malaysia,MYS,2020-01-16,0
Nigeria,NGA,2020-01-16,5
Nicaragua,NIC,2020-01-16,0
Netherlands,NLD,2020-01-16,0
Norway,NOR,2020-01-16,0
New Zealand,NZL,2020-01-16,0
Pakistan,PAK,2020-01-16,0
Panama,PAN,2020-01-16,0
Papua New Guinea,PNG,2020-01-16,0
Poland,POL,2020-01-16,0
Portugal,PRT,2020-01-16,0
Qatar,QAT,2020-01-16,0
Romania,ROU,2020-01-16,0
Russia,RUS,2020-01-16,0
Singapore,SGP,2020-01-16,24
El Salvador,SLV,2020-01-16,0
Serbia,SRB,2020-01-16,0
Slovak Republic,SVK,2020-01-16,0
Slovenia,SVN,2020-01-16,0
Sweden,SWE,2020-01-16,0
Syria,SYR,2020-01-16,0
Thailand,THA,2020-01-16,0
Tanzania,TZA,2020-01-16,0
Uganda,UGA,2020-01-16,0
United States,USA,2020-01-16,10
Venezuela,VEN,2020-01-16,0
Vietnam,VNM,2020-01-16,0
South Africa,ZAF,2020-01-16,0
Zimbabwe,ZWE,2020-01-16,0
Taiwan,TWN,2020-01-16,0
Afghanistan,AFG,2020-01-17,0
Angola,AGO,2020-01-17,0
Argentina,ARG,2020-01-17,0
Australia,AUS,2020-01-17,7
Austria,AUT,2020-01-17,0
Belgium,BEL,2020-01-17,0
Bulgaria,BGR,2020-01-17,0
Belize,BLZ,2020-01-17,0
Bermuda,BMU,2020-01-17,0
Bolivia,BOL,2020-01-17,0
Brazil,BRA,2020-01-17,0
Barbados,BRB,2020-01-17,0
Botswana,BWA,2020-01-17,19
Canada,CAN,2020-01-17,0
Switzerland,CHE,2020-01-17,0
Chile,CHL,2020-01-17,0
China,CHN,2020-01-17,0
Colombia,COL,2020-01-17,0
Costa Rica,CRI,2020-01-17,0
Czech Republic,CZE,2020-01-17,0
Germany,DEU,2020-01-17,0
Dominican Republic,DOM,2020-01-17,0
Algeria,DZA,2020-01-17,0
Ecuador,ECU,2020-01-17,0
Spain,ESP,2020-01-17,0
Finland,FIN,2020-01-17,0
France,FRA,2020-01-17,0
United Kingdom,GBR,2020-01-17,0
Greece,GRC,2020-01-17,0
Guatemala,GTM,2020-01-17,0
Guyana,GUY,2020-01-17,0
Hong Kong,HKG,2020-01-17,29
Honduras,HND,2020-01-17,0
Croatia,HRV,2020-01-17,0
Hungary,HUN,2020-01-17,0
Indonesia,IDN,2020-01-17,5
India,IND,2020-01-17,0
Ireland,IRL,2020-01-17,0
Iran,IRN,2020-01-17,0
Iraq,IRQ,2020-01-17,0
Iceland,ISL,2020-01-17,5
Israel,ISR,2020-01-17,0
Italy,ITA,2020-01-17,0
Jordan,JOR,2020-01-17,0
Japan,JPN,2020-01-17,5
Kazakhstan,KAZ,2020-01-17,0
Kenya,KEN,2020-01-17,0
South Korea,KOR,2020-01-17,0
Sri Lanka,LKA,2020-01-17,0
Macao,MAC,2020-01-17,19
Mexico,MEX,2020-01-17,5
Myanmar,MMR,2020-01-17,7
Malaysia,MYS,2020-01-17,0
Nigeria,NGA,2020-01-17,5
Nicaragua,NIC,2020-01-17,0
Netherlands,NLD,2020-01-17,0
Norway,NOR,2020-01-17,0
New Zealand,NZL,2020-01-17,0
Pakistan,PAK,2020-01-17,0
Panama,PAN,2020-01-17,0
Papua New Guinea,PNG,2020-01-17,0
Poland,POL,2020-01-17,0
Portugal,PRT,2020-01-17,0
Qatar,QAT,2020-01-17,0
Romania,ROU,2020-01-17,0
Russia,RUS,2020-01-17,0
Singapore,SGP,2020-01-17,24
El Salvador,SLV,2020-01-17,0
Serbia,SRB,2020-01-17,0
Slovak Republic,SVK,2020-01-17,0
Slovenia,SVN,2020-01-17,0
Sweden,SWE,2020-01-17,0
Syria,SYR,2020-01-17,0
Thailand,THA,2020-01-17,0
Tanzania,TZA,2020-01-17,0
Uganda,UGA,2020-01-17,0
United States,USA,2020-01-17,10
Venezuela,VEN,2020-01-17,0
Vietnam,VNM,2020-01-17,0
South Africa,ZAF,2020-01-17,0
Zimbabwe,ZWE,2020-01-17,0
Taiwan,TWN,2020-01-17,0
Afghanistan,AFG,2020-01-18,0
Angola,AGO,2020-01-18,0
Argentina,ARG,2020-01-18,0
Australia,AUS,2020-01-18,7
Austria,AUT,2020-01-18,0
Belgium,BEL,2020-01-18,0
Bulgaria,BGR,2020-01-18,0
Belize,BLZ,2020-01-18,0
Bermuda,BMU,2020-01-18,0
Bolivia,BOL,2020-01-18,0
Brazil,BRA,2020-01-18,0
Barbados,BRB,2020-01-18,0
Botswana,BWA,2020-01-18,19
Canada,CAN,2020-01-18,0
Switzerland,CHE,2020-01-18,0
Chile,CHL,2020-01-18,0
China,CHN,2020-01-18,0
Colombia,COL,2020-01-18,0
Costa Rica,CRI,2020-01-18,0
Czech Republic,CZE,2020-01-18,0
Germany,DEU,2020-01-18,0
Dominican Republic,DOM,2020-01-18,0
Algeria,DZA,2020-01-18,0
Ecuador,ECU,2020-01-18,0
Spain,ESP,2020-01-18,0
Finland,FIN,2020-01-18,0
France,FRA,2020-01-18,0
United Kingdom,GBR,2020-01-18,0
Greece,GRC,2020-01-18,0
Guatemala,GTM,2020-01-18,0
Guyana,GUY,2020-01-18,0
Hong Kong,HKG,2020-01-18,29
Honduras,HND,2020-01-18,0
Croatia,HRV,2020-01-18,0
Hungary,HUN,2020-01-18,0
Indonesia,IDN,2020-01-18,19
India,IND,2020-01-18,0
Ireland,IRL,2020-01-18,0
Iran,IRN,2020-01-18,0
Iraq,IRQ,2020-01-18,0
Iceland,ISL,2020-01-18,5
Israel,ISR,2020-01-18,0
Italy,ITA,2020-01-18,0
Jordan,JOR,2020-01-18,0
Japan,JPN,2020-01-18,5
Kazakhstan,KAZ,2020-01-18,0
Kenya,KEN,2020-01-18,0
South Korea,KOR,2020-01-18,0
Sri Lanka,LKA,2020-01-18,0
Macao,MAC,2020-01-18,19
Mexico,MEX,2020-01-18,5
Myanmar,MMR,2020-01-18,7
Malaysia,MYS,2020-01-18,0
Nigeria,NGA,2020-01-18,5
Nicaragua,NIC,2020-01-18,0
Netherlands,NLD,2020-01-18,0
Norway,NOR,2020-01-18,0
New Zealand,NZL,2020-01-18,0
Pakistan,PAK,2020-01-18,0
Panama,PAN,2020-01-18,0
Papua New Guinea,PNG,2020-01-18,0
Poland,POL,2020-01-18,0
Portugal,PRT,2020-01-18,0
Qatar,QAT,2020-01-18,0
Romania,ROU,2020-01-18,0
Russia,RUS,2020-01-18,0
Singapore,SGP,2020-01-18,24
El Salvador,SLV,2020-01-18,0
Serbia,SRB,2020-01-18,0
Slovak Republic,SVK,2020-01-18,0
Slovenia,SVN,2020-01-18,0
Sweden,SWE,2020-01-18,0
Syria,SYR,2020-01-18,0
Thailand,THA,2020-01-18,0
Tanzania,TZA,2020-01-18,0
Uganda,UGA,2020-01-18,0
United States,USA,2020-01-18,10
Venezuela,VEN,2020-01-18,0
Vietnam,VNM,2020-01-18,0
South Africa,ZAF,2020-01-18,0
Zimbabwe,ZWE,2020-01-18,0
Taiwan,TWN,2020-01-18,0
Afghanistan,AFG,2020-01-19,0
Angola,AGO,2020-01-19,0
Argentina,ARG,2020-01-19,0
Australia,AUS,2020-01-19,7
Austria,AUT,2020-01-19,0
Belgium,BEL,2020-01-19,0
Bulgaria,BGR,2020-01-19,0
Belize,BLZ,2020-01-19,0
Bermuda,BMU,2020-01-19,0
Bolivia,BOL,2020-01-19,0
Brazil,BRA,2020-01-19,0
Barbados,BRB,2020-01-19,0
Botswana,BWA,2020-01-19,19
Canada,CAN,2020-01-19,0
Switzerland,CHE,2020-01-19,0
Chile,CHL,2020-01-19,0
China,CHN,2020-01-19,0
Colombia,COL,2020-01-19,0
Costa Rica,CRI,2020-01-19,0
Czech Republic,CZE,2020-01-19,0
Germany,DEU,2020-01-19,0
Dominican Republic,DOM,2020-01-19,0
Algeria,DZA,2020-01-19,0
Ecuador,ECU,2020-01-19,0
Spain,ESP,2020-01-19,0
Finland,FIN,2020-01-19,0
France,FRA,2020-01-19,0
United Kingdom,GBR,2020-01-19,0
Greece,GRC,2020-01-19,0
Guatemala,GTM,2020-01-19,0
Guyana,GUY,2020-01-19,0
Hong Kong,HKG,2020-01-19,29
Honduras,HND,2020-01-19,0
Croatia,HRV,2020-01-19,0
Hungary,HUN,2020-01-19,0
Indonesia,IDN,2020-01-19,19
India,IND,2020-01-19,0
Ireland,IRL,2020-01-19,0
Iran,IRN,2020-01-19,0
Iraq,IRQ,2020-01-19,0
Iceland,ISL,2020-01-19,5
Israel,ISR,2020-01-19,0
Italy,ITA,2020-01-19,0
Jordan,JOR,2020-01-19,0
Japan,JPN,2020-01-19,5
Kazakhstan,KAZ,2020-01-19,0
Kenya,KEN,2020-01-19,0
South Korea,KOR,2020-01-19,0
Sri Lanka,LKA,2020-01-19,0
Macao,MAC,2020-01-19,19
Mexico,MEX,2020-01-19,5
Myanmar,MMR,2020-01-19,7
Malaysia,MYS,2020-01-19,0
Nigeria,NGA,2020-01-19,5
Nicaragua,NIC,2020-01-19,0
Netherlands,NLD,2020-01-19,0
Norway,NOR,2020-01-19,0
New Zealand,NZL,2020-01-19,0
