territory,dateStr,cases,deaths,weekPositives,weekTests
Denmark,2020-07-19,13173,611,265,107986
Netherlands,2020-07-19,51581,6136,1151,113744
Belgium,2020-07-19,64419,9680,2369,99622
Italy,2020-07-19,244216,35042,1648,322523
Austria,2020-07-19,19508,710,841,99229
Switzerland,2020-07-19,33406,1687,0,0
Sweden,2020-07-19,74297,5703,1384,59205
Norway,2020-07-19,9015,255,70,23495
Finland,2020-07-19,7318,328,70,30027
Iceland,2020-07-19,1838,10,5,10790
Luxembourg,2020-07-19,5409,111,780,65595
Poland,2020-07-19,39746,1618,2876,124664
Ukraine,2020-07-19,58111,1477,0,0
Belarus,2020-07-19,65953,495,0,0
Slovenia,2020-07-19,1940,111,126,5665
Bosnia and Herzegovina,2020-07-19,8164,245,0,0
Serbia,2020-07-19,20498,461,0,0
Hungary,2020-07-19,4315,596,120,18032
Albania,2020-07-19,4008,111,0,0
Romania,2020-07-19,36691,2009,6987,112641
Bulgaria,2020-07-19,8638,299,1674,32426
Greece,2020-07-19,3983,194,183,53361
Slovakia,2020-07-19,1976,28,165,13462
Czech Republic,2020-07-19,13855,358,1357,35396
Macedonia,2020-07-19,9009,414,0,0
Montenegro,2020-07-19,1664,28,0,0
Latvia,2020-07-19,1189,31,17,10142
Lithuania,2020-07-19,1915,80,86,20941
Estonia,2020-07-19,2021,63,12,2517
Cyprus,2020-07-19,1037,19,16,10703
Moldova,2020-07-19,20794,680,0,0
Croatia,2020-07-19,4235,120,557,10974
West Europe,2020-07-19,1530032,172350,36603,3321293
East Europe,2020-07-19,154838,6352,14160,440221
Baltic states,2020-07-19,5125,174,115,33600
Scandinavia,2020-07-19,105641,6907,1794,231503
EU,2020-07-19,1312105,134940,46083,2830950
West EU,2020-07-19,1190564,129414,31907,2380026
East EU,2020-07-19,121541,5526,14176,450924
Europe,2020-07-19,1684870,178702,50763,3761514
Balkans,2020-07-19,87881,3467,9401,209402
Mediterranean EU,2020-07-19,738730,95742,22115,1263390
Non-Med EU,2020-07-19,575213,39208,23973,1578350
Ireland,2020-07-20,25760,1753,119,47048
United Kingdom,2020-07-20,295702,40995,4621,906982
France,2020-07-20,174674,30152,5854,459896
Spain,2020-07-20,264836,28422,12166,305376
Portugal,2020-07-20,48636,1689,1565,94892
Germany,2020-07-20,201823,9086,3695,574883
Denmark,2020-07-20,13173,611,265,107986
Netherlands,2020-07-20,51725,6136,1151,113744
Belgium,2020-07-20,64483,9681,2369,99622
Italy,2020-07-20,244434,35045,1648,322523
Austria,2020-07-20,19571,710,841,99229
Switzerland,2020-07-20,33504,1687,0,0
Sweden,2020-07-20,74407,5711,1384,59205
Norway,2020-07-20,9015,255,70,23495
Finland,2020-07-20,7338,328,70,30027
Iceland,2020-07-20,1839,10,5,10790
Luxembourg,2020-07-20,5483,111,780,65595
Poland,2020-07-20,40104,1624,2876,124664
Ukraine,2020-07-20,58842,1485,0,0
Belarus,2020-07-20,66095,499,0,0
Slovenia,2020-07-20,1946,111,126,5665
Bosnia and Herzegovina,2020-07-20,8452,250,0,0
Serbia,2020-07-20,20894,472,0,0
Hungary,2020-07-20,4333,596,120,18032
Albania,2020-07-20,4090,112,0,0
Romania,2020-07-20,37458,2026,6987,112641
Bulgaria,2020-07-20,8733,300,1674,32426
Greece,2020-07-20,4007,194,183,53361
Slovakia,2020-07-20,1979,28,165,13462
Czech Republic,2020-07-20,13945,359,1357,35396
Macedonia,2020-07-20,9132,422,0,0
Montenegro,2020-07-20,1771,30,0,0
Latvia,2020-07-20,1192,31,17,10142
Lithuania,2020-07-20,1932,80,86,20941
Estonia,2020-07-20,2021,63,12,2517
Cyprus,2020-07-20,1038,19,16,10703
Moldova,2020-07-20,20980,684,0,0
Croatia,2020-07-20,4354,120,557,10974
West Europe,2020-07-20,1536403,172382,36603,3321293
East Europe,2020-07-20,157211,6396,14160,440221
Baltic states,2020-07-20,5145,174,115,33600
Scandinavia,2020-07-20,105772,6915,1794,231503
EU,2020-07-20,1319385,134986,46083,2830950
West EU,2020-07-20,1196343,129435,31907,2380026
East EU,2020-07-20,123042,5551,14176,450924
Europe,2020-07-20,1693614,178778,50763,3761514
Balkans,2020-07-20,89759,3504,9401,209402
Mediterranean EU,2020-07-20,743925,95752,22115,1263390
Non-Med EU,2020-07-20,577299,39244,23973,1578350
Ireland,2020-07-21,25766,1753,119,47048
United Kingdom,2020-07-21,296115,41005,4621,906982
France,2020-07-21,176754,30165,5854,459896
Spain,2020-07-21,266194,28424,12166,305376
Portugal,2020-07-21,48771,1691,1565,94892
Germany,2020-07-21,202345,9090,3695,574883
Denmark,2020-07-21,13262,611,265,107986
Netherlands,2020-07-21,51910,6136,1151,113744
Belgium,2020-07-21,64926,9683,2369,99622
Italy,2020-07-21,244624,35058,1648,322523
Austria,2020-07-21,19679,710,841,99229
Switzerland,2020-07-21,33547,1687,0,0
Sweden,2020-07-21,74538,5718,1384,59205
Norway,2020-07-21,9028,255,70,23495
Finland,2020-07-21,7340,328,70,30027
Iceland,2020-07-21,1839,10,5,10790
Luxembourg,2020-07-21,5605,111,780,65595
Poland,2020-07-21,40383,1627,2876,124664
Ukraine,2020-07-21,59493,1498,0,0
Belarus,2020-07-21,66213,503,0,0
Slovenia,2020-07-21,1953,111,126,5665
Bosnia and Herzegovina,2020-07-21,8591,256,0,0
Serbia,2020-07-21,21253,482,0,0
Hungary,2020-07-21,4347,596,120,18032
Albania,2020-07-21,4171,113,0,0
Romania,2020-07-21,38139,2038,6987,112641
Bulgaria,2020-07-21,8929,308,1674,32426
Greece,2020-07-21,4012,195,183,53361
Slovakia,2020-07-21,1980,28,165,13462
Czech Republic,2020-07-21,14098,359,1357,35396
Macedonia,2020-07-21,9249,432,0,0
Montenegro,2020-07-21,1861,32,0,0
Latvia,2020-07-21,1192,31,17,10142
Lithuania,2020-07-21,1947,80,86,20941
Estonia,2020-07-21,2021,63,12,2517
Cyprus,2020-07-21,1038,19,16,10703
Moldova,2020-07-21,21115,695,0,0
Croatia,2020-07-21,4370,122,557,10974
West Europe,2020-07-21,1542243,172435,36603,3321293
East Europe,2020-07-21,159247,6441,14160,440221
Baltic states,2020-07-21,5160,174,115,33600
Scandinavia,2020-07-21,106007,6922,1794,231503
EU,2020-07-21,1326123,135055,46083,2830950
West EU,2020-07-21,1201714,129478,31907,2380026
East EU,2020-07-21,124409,5577,14176,450924
Europe,2020-07-21,1701490,178876,50763,3761514
Balkans,2020-07-21,91326,3546,9401,209402
Mediterranean EU,2020-07-21,747716,95785,22115,1263390
Non-Med EU,2020-07-21,580246,39280,23973,1578350
Ireland,2020-07-22,25802,1753,119,47048
United Kingdom,2020-07-22,296908,41030,4621,906982
France,2020-07-22,177338,30165,5854,459896
Spain,2020-07-22,267551,28426,12166,305376
Portugal,2020-07-22,48898,1697,1565,94892
Germany,2020-07-22,202799,9095,3695,574883
Denmark,2020-07-22,13302,611,265,107986
Netherlands,2020-07-22,52073,6136,1151,113744
Belgium,2020-07-22,65071,9684,2369,99622
Italy,2020-07-22,244752,35073,1648,322523
Austria,2020-07-22,19818,710,841,99229
Switzerland,2020-07-22,33655,1690,0,0
Sweden,2020-07-22,74764,5725,1384,59205
Norway,2020-07-22,9038,255,70,23495
Finland,2020-07-22,7351,328,70,30027
Iceland,2020-07-22,1839,10,5,10790
Luxembourg,2020-07-22,5725,111,780,65595
Poland,2020-07-22,40782,1636,2876,124664
Ukraine,2020-07-22,60166,1518,0,0
Belarus,2020-07-22,66348,507,0,0
Slovenia,2020-07-22,1977,111,126,5665
Bosnia and Herzegovina,2020-07-22,8786,261,0,0
Serbia,2020-07-22,21605,491,0,0
Hungary,2020-07-22,4366,596,120,18032
Albania,2020-07-22,4290,117,0,0
Romania,2020-07-22,39133,2074,6987,112641
Bulgaria,2020-07-22,9254,313,1674,32426
Greece,2020-07-22,4048,197,183,53361
Slovakia,2020-07-22,2021,28,165,13462
Czech Republic,2020-07-22,14324,360,1357,35396
Macedonia,2020-07-22,9412,432,0,0
Montenegro,2020-07-22,1920,35,0,0
Latvia,2020-07-22,1193,31,17,10142
Lithuania,2020-07-22,1949,80,86,20941
Estonia,2020-07-22,2022,63,12,2517
Cyprus,2020-07-22,1040,19,16,10703
Moldova,2020-07-22,21442,707,0,0
Croatia,2020-07-22,4422,122,557,10974
West Europe,2020-07-22,1546684,172499,36603,3321293
East Europe,2020-07-22,162092,6515,14160,440221
Baltic states,2020-07-22,5164,174,115,33600
Scandinavia,2020-07-22,106294,6929,1794,231503
EU,2020-07-22,1331775,135144,46083,2830950
West EU,2020-07-22,1205244,129514,31907,2380026
East EU,2020-07-22,126531,5630,14176,450924
Europe,2020-07-22,1708776,179014,50763,3761514
Balkans,2020-07-22,93458,3610,9401,209402
Mediterranean EU,2020-07-22,750026,95810,22115,1263390
Non-Med EU,2020-07-22,583588,39344,23973,1578350
Ireland,2020-07-23,25819,1754,119,47048
United Kingdom,2020-07-23,297659,41047,4621,906982
France,2020-07-23,178336,30172,5854,459896
Spain,2020-07-23,270166,28429,12166,305376
Portugal,2020-07-23,49150,1702,1565,94892
Germany,2020-07-23,203368,9101,3695,574883
Denmark,2020-07-23,13350,611,265,107986
Netherlands,2020-07-23,52241,6139,1151,113744
Belgium,2020-07-23,65624,9686,2369,99622
Italy,2020-07-23,245032,35082,1648,322523
Austria,2020-07-23,19958,711,841,99229
Switzerland,2020-07-23,33796,1692,0,0
Sweden,2020-07-23,75061,5731,1384,59205
Norway,2020-07-23,9053,255,70,23495
Finland,2020-07-23,7362,328,70,30027
Iceland,2020-07-23,1840,10,5,10790
Luxembourg,2020-07-23,5854,111,780,65595
Poland,2020-07-23,41162,1642,2876,124664
Ukraine,2020-07-23,60995,1534,0,0
Belarus,2020-07-23,66521,513,0,0
Slovenia,2020-07-23,2015,115,126,5665
Bosnia and Herzegovina,2020-07-23,9116,267,0,0
Serbia,2020-07-23,22031,499,0,0
Hungary,2020-07-23,4380,596,120,18032
Albania,2020-07-23,4358,120,0,0
Romania,2020-07-23,40163,2101,6987,112641
Bulgaria,2020-07-23,9584,321,1674,32426
Greece,2020-07-23,4077,200,183,53361
Slovakia,2020-07-23,2058,28,165,13462
Czech Republic,2020-07-23,14570,364,1357,35396
Macedonia,2020-07-23,9547,442,0,0
Montenegro,2020-07-23,1937,35,0,0
Latvia,2020-07-23,1197,31,17,10142
Lithuania,2020-07-23,1960,80,86,20941
Estonia,2020-07-23,2025,63,12,2517
Cyprus,2020-07-23,1040,19,16,10703
Moldova,2020-07-23,21798,712,0,0
Croatia,2020-07-23,4530,125,557,10974
West Europe,2020-07-23,1553669,172561,36603,3321293
East Europe,2020-07-23,165163,6587,14160,440221
Baltic states,2020-07-23,5182,174,115,33600
Scandinavia,2020-07-23,106666,6935,1794,231503
EU,2020-07-23,1340082,135242,46083,2830950
West EU,2020-07-23,1211321,129557,31907,2380026
East EU,2020-07-23,128761,5685,14176,450924
Europe,2020-07-23,1718832,179148,50763,3761514
Balkans,2020-07-23,95796,3668,9401,209402
Mediterranean EU,2020-07-23,754346,95844,22115,1263390
Non-Med EU,2020-07-23,587576,39408,23973,1578350
Ireland,2020-07-24,25826,1763,119,47048
United Kingdom,2020-07-24,298432,41056,4621,906982
France,2020-07-24,179398,30182,5854,459896
Spain,2020-07-24,272421,28432,12166,305376
Portugal,2020-07-24,49379,1705,1565,94892
Germany,2020-07-24,204183,9111,3695,574883
Denmark,2020-07-24,13390,612,265,107986
Netherlands,2020-07-24,52404,6139,1151,113744
Belgium,2020-07-24,66063,9688,2369,99622
Italy,2020-07-24,245338,35092,1648,322523
Austria,2020-07-24,20122,711,841,99229
Switzerland,2020-07-24,33913,1693,0,0
Sweden,2020-07-24,75281,5736,1384,59205
Norway,2020-07-24,9062,255,70,23495
Finland,2020-07-24,7372,328,70,30027
Iceland,2020-07-24,1841,10,5,10790
Luxembourg,2020-07-24,5952,112,780,65595
Poland,2020-07-24,41580,1651,2876,124664
Ukraine,2020-07-24,61851,1551,0,0
Belarus,2020-07-24,66688,519,0,0
Slovenia,2020-07-24,2033,115,126,5665
Bosnia and Herzegovina,2020-07-24,9460,272,0,0
Serbia,2020-07-24,22443,508,0,0
Hungary,2020-07-24,4398,596,120,18032
Albania,2020-07-24,4466,123,0,0
Romania,2020-07-24,41275,2126,6987,112641
Bulgaria,2020-07-24,9853,329,1674,32426
Greece,2020-07-24,4110,201,183,53361
Slovakia,2020-07-24,2089,28,165,13462
Czech Republic,2020-07-24,14800,365,1357,35396
Macedonia,2020-07-24,9669,445,0,0
Montenegro,2020-07-24,2261,39,0,0
Latvia,2020-07-24,1203,31,17,10142
Lithuania,2020-07-24,1960,80,86,20941
Estonia,2020-07-24,2027,63,12,2517
Cyprus,2020-07-24,1045,19,16,10703
Moldova,2020-07-24,22105,719,0,0
Croatia,2020-07-24,4634,128,557,10974
West Europe,2020-07-24,1560377,172625,36603,3321293
East Europe,2020-07-24,168592,6655,14160,440221
Baltic states,2020-07-24,5190,174,115,33600
Scandinavia,2020-07-24,106946,6941,1794,231503
EU,2020-07-24,1348136,135343,46083,2830950
West EU,2020-07-24,1217129,129611,31907,2380026
East EU,2020-07-24,131007,5732,14176,450924
Europe,2020-07-24,1728969,179280,50763,3761514
Balkans,2020-07-24,98502,3726,9401,209402
Mediterranean EU,2020-07-24,758358,95874,22115,1263390
Non-Med EU,2020-07-24,591619,39479,23973,1578350
Ireland,2020-07-25,25845,1763,240,27422
United Kingdom,2020-07-25,299163,41088,4122,1103603
France,2020-07-25,180528,30192,7391,530034
Spain,2020-07-25,272421,28432,16101,339376
Portugal,2020-07-25,49692,1712,1355,95421
Germany,2020-07-25,204964,9118,4624,586620
Denmark,2020-07-25,13438,613,351,131798
Netherlands,2020-07-25,52595,6139,2000,122021
Belgium,2020-07-25,66559,9693,3795,145338
Italy,2020-07-25,245590,35097,1968,356193
Austria,2020-07-25,20229,711,875,57416
Switzerland,2020-07-25,34067,1699,0,0
Sweden,2020-07-25,75543,5739,1560,53032
Norway,2020-07-25,9085,255,123,28134
Finland,2020-07-25,7380,329,55,34558
Iceland,2020-07-25,1843,10,50,16711
Luxembourg,2020-07-25,6056,112,506,54552
Poland,2020-07-25,42038,1655,3724,141420
Ukraine,2020-07-25,62823,1571,0,0
Belarus,2020-07-25,66846,519,0,0
Slovenia,2020-07-25,2052,115,105,5127
Bosnia and Herzegovina,2020-07-25,9462,274,0,0
Serbia,2020-07-25,22852,518,0,0
Hungary,2020-07-25,4424,596,91,17577
Albania,2020-07-25,4570,128,0,0
Romania,2020-07-25,42394,2150,8433,134167
Bulgaria,2020-07-25,10123,337,1524,35208
Greece,2020-07-25,4135,201,421,57263
Slovakia,2020-07-25,2118,28,196,12106
Czech Republic,2020-07-25,15081,368,1487,45034
Macedonia,2020-07-25,9797,451,0,0
Montenegro,2020-07-25,2569,40,0,0
Latvia,2020-07-25,1205,31,32,10240
Lithuania,2020-07-25,1986,80,92,19802
Estonia,2020-07-25,2028,63,39,3356
Cyprus,2020-07-25,1047,19,71,15404
Moldova,2020-07-25,22483,726,0,0
Croatia,2020-07-25,4715,128,432,11346
West Europe,2020-07-25,1564998,172702,45116,3682229
East Europe,2020-07-25,171752,6712,16576,492646
Baltic states,2020-07-25,5219,174,163,33398
Scandinavia,2020-07-25,107289,6946,2139,264233
EU,2020-07-25,1354186,135421,57468,3041831
West EU,2020-07-25,1220840,129650,40821,2533781
East EU,2020-07-25,133346,5771,16647,508050
Europe,2020-07-25,1736750,179414,61692,4174875
Balkans,2020-07-25,100820,3776,10810,237984
Mediterranean EU,2020-07-25,760180,95896,27844,1410164
Non-Med EU,2020-07-25,595849,39535,29674,1648378
Ireland,2020-07-26,25869,1763,240,27422
United Kingdom,2020-07-26,299830,41103,4122,1103603
France,2020-07-26,180528,30192,7391,530034
Spain,2020-07-26,272421,28432,16101,339376
Portugal,2020-07-26,49955,1716,1355,95421
Germany,2020-07-26,205269,9118,4624,586620
Denmark,2020-07-26,13438,613,351,131798
Netherlands,2020-07-26,52732,6140,2000,122021
Belgium,2020-07-26,66788,9694,3795,145338
Italy,2020-07-26,245864,35102,1968,356193
Austria,2020-07-26,20349,712,875,57416
Switzerland,2020-07-26,34215,1699,0,0
Sweden,2020-07-26,75681,5740,1560,53032
Norway,2020-07-26,9085,255,123,28134
Finland,2020-07-26,7388,329,55,34558
Iceland,2020-07-26,1843,10,50,16711
Luxembourg,2020-07-26,6189,112,506,54552
Poland,2020-07-26,42622,1664,3724,141420
Ukraine,2020-07-26,63929,1590,0,0
Belarus,2020-07-26,67002,530,0,0
Slovenia,2020-07-26,2066,115,105,5127
Bosnia and Herzegovina,2020-07-26,9764,278,0,0
Serbia,2020-07-26,23263,526,0,0
Hungary,2020-07-26,4435,596,91,17577
Albania,2020-07-26,4637,134,0,0
Romania,2020-07-26,43678,2165,8433,134167
Bulgaria,2020-07-26,10312,338,1524,35208
Greece,2020-07-26,4166,201,421,57263
Slovakia,2020-07-26,2141,28,196,12106
Czech Republic,2020-07-26,15212,368,1487,45034
Macedonia,2020-07-26,9934,460,0,0
Montenegro,2020-07-26,2569,40,0,0
Latvia,2020-07-26,1206,31,32,10240
Lithuania,2020-07-26,2001,80,92,19802
Estonia,2020-07-26,2033,63,39,3356
Cyprus,2020-07-26,1053,19,71,15404
Moldova,2020-07-26,22828,732,0,0
Croatia,2020-07-26,4792,133,432,11346
West Europe,2020-07-26,1567444,172730,45116,3682229
East Europe,2020-07-26,174897,6760,16576,492646
Baltic states,2020-07-26,5240,174,163,33398
Scandinavia,2020-07-26,107435,6947,2139,264233
EU,2020-07-26,1358188,135464,57468,3041831
West EU,2020-07-26,1222471,129663,40821,2533781
East EU,2020-07-26,135717,5801,16647,508050
Europe,2020-07-26,1742341,179490,61692,4174875
Balkans,2020-07-26,103181,3815,10810,237984
Mediterranean EU,2020-07-26,760845,95910,27844,1410164
Non-Med EU,2020-07-26,599186,39564,29674,1648378
Ireland,2020-07-27,25881,1763,240,27422
United Kingdom,2020-07-27,300251,41111,4122,1103603
France,2020-07-27,180528,30192,7391,530034
Spain,2020-07-27,278782,28434,16101,339376
Portugal,2020-07-27,50164,1717,1355,95421
Germany,2020-07-27,205609,9118,4624,586620
Denmark,2020-07-27,13438,613,351,131798
Netherlands,2020-07-27,52946,6140,2000,122021
Belgium,2020-07-27,66972,9696,3795,145338
Italy,2020-07-27,246118,35107,1968,356193
Austria,2020-07-27,20486,712,875,57416
Switzerland,2020-07-27,34325,1700,0,0
Sweden,2020-07-27,75723,5742,1560,53032
Norway,2020-07-27,9085,255,123,28134
Finland,2020-07-27,7393,329,55,34558
Iceland,2020-07-27,1847,10,50,16711
Luxembourg,2020-07-27,6272,112,506,54552
Poland,2020-07-27,43065,1671,3724,141420
Ukraine,2020-07-27,64849,1605,0,0
Belarus,2020-07-27,67132,534,0,0
Slovenia,2020-07-27,2082,115,105,5127
Bosnia and Herzegovina,2020-07-27,10069,283,0,0
Serbia,2020-07-27,23730,534,0,0
Hungary,2020-07-27,4448,596,91,17577
Albania,2020-07-27,4763,138,0,0
Romania,2020-07-27,44798,2187,8433,134167
Bulgaria,2020-07-27,10427,340,1524,35208
Greece,2020-07-27,4193,202,421,57263
Slovakia,2020-07-27,2179,28,196,12106
Czech Republic,2020-07-27,15324,371,1487,45034
Macedonia,2020-07-27,10086,460,0,0
Montenegro,2020-07-27,2569,40,0,0
Latvia,2020-07-27,1219,31,32,10240
Lithuania,2020-07-27,2008,80,92,19802
Estonia,2020-07-27,2034,63,39,3356
Cyprus,2020-07-27,1057,19,71,15404
Moldova,2020-07-27,23034,735,0,0
Croatia,2020-07-27,4857,136,432,11346
West Europe,2020-07-27,1575820,172751,45116,3682229
East Europe,2020-07-27,177765,6815,16576,492646
Baltic states,2020-07-27,5261,174,163,33398
Scandinavia,2020-07-27,107486,6949,2139,264233
EU,2020-07-27,1368003,135514,57468,3041831
West EU,2020-07-27,1230312,129675,40821,2533781
East EU,2020-07-27,137691,5839,16647,508050
Europe,2020-07-27,1753585,179566,61692,4174875
Balkans,2020-07-27,105406,3860,10810,237984
Mediterranean EU,2020-07-27,767781,95922,27844,1410164
Non-Med EU,2020-07-27,602069,39602,29674,1648378
Ireland,2020-07-28,25892,1763,240,27422
United Kingdom,2020-07-28,300622,41114,4122,1103603
France,2020-07-28,183079,30209,7391,530034
Spain,2020-07-28,280610,28436,16101,339376
Portugal,2020-07-28,50299,1719,1355,95421
Germany,2020-07-28,206242,9122,4624,586620
Denmark,2020-07-28,13547,613,351,131798
Netherlands,2020-07-28,53151,6140,2000,122021
Belgium,2020-07-28,67567,9700,3795,145338
Italy,2020-07-28,246286,35112,1968,356193
Austria,2020-07-28,20550,713,875,57416
Switzerland,2020-07-28,34390,1700,0,0
Sweden,2020-07-28,75794,5748,1560,53032
Norway,2020-07-28,9117,255,123,28134
Finland,2020-07-28,7398,329,55,34558
Iceland,2020-07-28,1854,10,50,16711
Luxembourg,2020-07-28,6321,112,506,54552
Poland,2020-07-28,43402,1676,3724,141420
Ukraine,2020-07-28,65656,1616,0,0
Belarus,2020-07-28,67251,538,0,0
Slovenia,2020-07-28,2087,117,105,5127
Bosnia and Herzegovina,2020-07-28,10498,294,0,0
Serbia,2020-07-28,24141,543,0,0
Hungary,2020-07-28,4456,596,91,17577
Albania,2020-07-28,4880,144,0,0
Romania,2020-07-28,45902,2206,8433,134167
Bulgaria,2020-07-28,10621,347,1524,35208
Greece,2020-07-28,4227,202,421,57263
Slovakia,2020-07-28,2181,28,196,12106
Czech Republic,2020-07-28,15516,373,1487,45034
Macedonia,2020-07-28,10214,466,0,0
Montenegro,2020-07-28,2893,43,0,0
Latvia,2020-07-28,1220,31,32,10240
Lithuania,2020-07-28,2019,80,92,19802
Estonia,2020-07-28,2038,63,39,3356
Cyprus,2020-07-28,1060,19,71,15404
Moldova,2020-07-28,23154,748,0,0
Croatia,2020-07-28,4881,139,432,11346
West Europe,2020-07-28,1582719,172795,45116,3682229
East Europe,2020-07-28,180962,6882,16576,492646
Baltic states,2020-07-28,5277,174,163,33398
Scandinavia,2020-07-28,107710,6955,2139,264233
EU,2020-07-28,1376346,135593,57468,3041831
West EU,2020-07-28,1236736,129716,40821,2533781
East EU,2020-07-28,139610,5877,16647,508050
Europe,2020-07-28,1763681,179677,61692,4174875
Balkans,2020-07-28,108043,3918,10810,237984
Mediterranean EU,2020-07-28,772529,95953,27844,1410164
Non-Med EU,2020-07-28,605671,39650,29674,1648378
Ireland,2020-07-29,25929,1763,240,27422
United Kingdom,2020-07-29,300692,41135,4122,1103603
France,2020-07-29,183804,30223,7391,530034
Spain,2020-07-29,282641,28441,16101,339376
Portugal,2020-07-29,50410,1722,1355,95421
Germany,2020-07-29,206926,9128,4624,586620
Denmark,2020-07-29,13577,613,351,131798
Netherlands,2020-07-29,53374,6140,2000,122021
Belgium,2020-07-29,68252,9701,3795,145338
Italy,2020-07-29,246488,35123,1968,356193
Austria,2020-07-29,20682,713,875,57416
Switzerland,2020-07-29,34522,1702,0,0
Sweden,2020-07-29,76077,5754,1560,53032
Norway,2020-07-29,9132,255,123,28134
Finland,2020-07-29,7404,329,55,34558
Iceland,2020-07-29,1857,10,50,16711
Luxembourg,2020-07-29,6375,113,506,54552
Poland,2020-07-29,43904,1682,3724,141420
Ukraine,2020-07-29,66575,1629,0,0
Belarus,2020-07-29,67366,543,0,0
Slovenia,2020-07-29,2101,117,105,5127
Bosnia and Herzegovina,2020-07-29,10766,297,0,0
Serbia,2020-07-29,24520,551,0,0
