dateStr,territory,deaths,cases,weekTests
2020-08-05,14,23,478,27346
2020-08-05,21,292,2745,56638
2020-08-05,22,405,4984,73665
2020-08-05,1,4134,31740,311770
2020-08-05,16,553,4678,171932
2020-08-05,20,134,1427,93176
2020-08-05,19,284,3339,223645
2020-08-05,9,1137,10530,289710
2020-08-05,10,80,1479,80145
2020-08-05,2,146,1209,15855
2020-08-05,5,2077,20294,496893
2020-08-06,13,472,3435,86980
2020-08-06,17,28,454,47783
2020-08-06,18,97,1276,123359
2020-08-06,15,438,5035,179583
2020-08-06,8,4291,29954,423543
2020-08-06,6,346,3432,129283
2020-08-06,12,865,8744,355838
2020-08-06,7,1568,10263,105218
2020-08-06,3,16829,96637,808787
2020-08-06,11,987,6914,103309
2020-08-06,14,23,478,27530
2020-08-06,21,292,2757,57346
2020-08-06,22,405,4988,74061
2020-08-06,1,4135,31762,313748
2020-08-06,16,553,4685,173426
2020-08-06,20,134,1430,93975
2020-08-06,19,284,3369,225491
2020-08-06,9,1137,10547,291429
2020-08-06,10,80,1482,80599
2020-08-06,2,146,1210,15940
2020-08-06,5,2077,20352,499706
2020-08-07,13,472,3474,87440
2020-08-07,17,28,475,48092
2020-08-07,18,97,1283,124400
2020-08-07,15,438,5050,180679
2020-08-07,8,4292,30008,429300
2020-08-07,6,346,3436,129930
2020-08-07,12,865,8764,357556
2020-08-07,7,1568,10272,105914
2020-08-07,3,16829,96706,813260
2020-08-07,11,987,6935,103904
2020-08-07,14,23,479,27685
2020-08-07,21,292,2761,57987
2020-08-07,22,405,4992,74347
2020-08-07,1,4136,31799,315167
2020-08-07,16,553,4696,174742
2020-08-07,20,134,1433,94626
2020-08-07,19,284,3396,226979
2020-08-07,9,1137,10560,292933
2020-08-07,10,80,1488,80959
2020-08-07,2,146,1214,15985
2020-08-07,5,2078,20535,505441
2020-08-08,13,472,3486,87799
2020-08-08,17,28,476,48319
2020-08-08,18,97,1287,125275
2020-08-08,15,438,5055,181846
2020-08-08,8,4294,30052,434744
2020-08-08,6,346,3442,130500
2020-08-08,12,866,8784,359225
2020-08-08,7,1569,10276,105987
2020-08-08,3,16832,96782,816988
2020-08-08,11,987,6938,104534
2020-08-08,14,23,479,27851
2020-08-08,21,292,2766,58633
2020-08-08,22,405,4993,74756
2020-08-08,1,4136,31830,316746
2020-08-08,16,554,4705,176113
2020-08-08,20,134,1433,95280
2020-08-08,19,284,3424,228395
2020-08-08,9,1137,10583,294690
2020-08-08,10,80,1498,81336
2020-08-08,2,146,1216,16048
2020-08-08,5,2083,20598,508892
2020-08-09,13,472,3502,88565
2020-08-09,17,28,476,48319
2020-08-09,18,97,1287,125829
2020-08-09,15,438,5077,182840
2020-08-09,8,4295,30121,438547
2020-08-09,6,346,3449,131023
2020-08-09,12,866,8822,361238
2020-08-09,7,1569,10283,107771
2020-08-09,3,16833,96853,820541
2020-08-09,11,987,6954,105247
2020-08-09,14,23,479,27928
2020-08-09,21,292,2773,59260
2020-08-09,22,405,4995,75038
2020-08-09,1,4136,31868,318480
2020-08-09,16,554,4714,176992
2020-08-09,20,134,1439,95686
2020-08-09,19,284,3453,229444
2020-08-09,9,1137,10644,296406
2020-08-09,10,80,1505,81605
2020-08-09,2,146,1216,16120
2020-08-09,5,2083,20656,509851
2020-08-10,13,472,3509,88650
2020-08-10,17,28,476,48602
2020-08-10,18,97,1289,126156
2020-08-10,15,439,5091,183401
2020-08-10,8,4296,30160,440041
2020-08-10,6,347,3449,131332
2020-08-10,12,867,8860,362827
2020-08-10,7,1569,10293,108164
2020-08-10,3,16833,96884,822142
2020-08-10,11,987,6956,105420
2020-08-10,14,23,479,28003
2020-08-10,21,292,2774,59515
2020-08-10,22,405,4996,75139
2020-08-10,1,4136,31888,318659
2020-08-10,16,554,4740,177798
2020-08-10,20,134,1441,95974
2020-08-10,19,284,3485,230105
2020-08-10,9,1137,10652,297261
2020-08-10,10,80,1510,81825
2020-08-10,2,146,1217,16161
2020-08-10,5,2083,20676,510459
2020-08-11,13,472,3512,88902
2020-08-11,17,28,477,48851
2020-08-11,18,97,1300,127102
2020-08-11,15,440,5114,184220
2020-08-11,8,4298,30179,442538
2020-08-11,6,348,3452,132027
2020-08-11,12,867,8883,364395
2020-08-11,7,1569,10304,108894
2020-08-11,3,16833,96952,824917
2020-08-11,11,987,6960,106017
2020-08-11,14,23,479,28105
2020-08-11,21,292,2775,59794
2020-08-11,22,405,4998,75417
2020-08-11,1,4136,31914,319943
2020-08-11,16,554,4760,179205
2020-08-11,20,134,1461,96725
2020-08-11,19,284,3574,231949
2020-08-11,9,1137,10674,298892
2020-08-11,10,80,1511,82253
2020-08-11,2,146,1217,16228
2020-08-11,5,2085,20741,513323
2020-08-12,13,472,3516,89381
2020-08-12,17,28,477,49129
2020-08-12,18,97,1304,128194
2020-08-12,15,440,5143,185318
2020-08-12,8,4298,30220,446202
2020-08-12,6,348,3461,132663
2020-08-12,12,868,8920,366246
2020-08-12,7,1569,10330,109799
2020-08-12,3,16833,97054,829237
2020-08-12,11,987,6976,106614
2020-08-12,14,23,479,28265
2020-08-12,21,292,2779,60969
2020-08-12,22,405,4998,75685
2020-08-12,1,4138,31956,321651
2020-08-12,16,554,4793,180855
2020-08-12,20,134,1462,97340
2020-08-12,19,284,3603,233597
2020-08-12,9,1137,10707,300764
2020-08-12,10,80,1517,82645
2020-08-12,2,146,1217,16342
2020-08-12,5,2092,20801,516131
2020-08-13,13,472,3532,89847
2020-08-13,17,28,478,49448
2020-08-13,18,97,1316,129359
2020-08-13,15,440,5170,186543
2020-08-13,8,4298,30257,449766
2020-08-13,6,348,3476,133284
2020-08-13,12,869,8956,367897
2020-08-13,7,1569,10393,110755
2020-08-13,3,16835,97128,833060
2020-08-13,11,987,6987,107237
2020-08-13,14,23,485,28421
2020-08-13,21,292,2781,61905
2020-08-13,22,405,5000,76012
2020-08-13,1,4139,31982,322956
2020-08-13,16,554,4809,182067
2020-08-13,20,134,1479,98236
2020-08-13,19,284,3645,234950
2020-08-13,9,1137,10735,302546
2020-08-13,10,80,1524,83046
2020-08-13,2,146,1217,16397
2020-08-13,5,2094,20885,518924
2020-08-14,13,472,3545,90264
2020-08-14,17,28,482,49836
2020-08-14,18,97,1335,130543
2020-08-14,15,440,5214,188242
2020-08-14,8,4298,30314,452995
2020-08-14,6,348,3484,133870
2020-08-14,12,870,9001,369749
2020-08-14,7,1569,10413,111663
2020-08-14,3,16836,97225,837083
2020-08-14,11,987,7019,107918
2020-08-14,14,23,485,28498
2020-08-14,21,292,2784,62599
2020-08-14,22,405,5003,76300
2020-08-14,1,4139,31997,323723
2020-08-14,16,554,4821,183493
2020-08-14,20,134,1484,98662
2020-08-14,19,284,3681,236593
2020-08-14,9,1137,10761,304412
2020-08-14,10,80,1532,83413
2020-08-14,2,146,1217,16436
2020-08-14,5,2095,21012,521232
2020-08-15,13,472,3558,91060
2020-08-15,17,28,486,50066
2020-08-15,18,97,1345,132030
2020-08-15,15,440,5232,189377
2020-08-15,8,4453,30385,456025
2020-08-15,6,348,3499,134780
2020-08-15,12,870,9059,371681
2020-08-15,7,1569,10446,112680
2020-08-15,3,16837,97319,840083
2020-08-15,11,987,7030,108605
2020-08-15,14,23,487,28711
2020-08-15,21,292,2793,63420
2020-08-15,22,405,5003,76702
2020-08-15,1,4139,32044,324996
2020-08-15,16,554,4843,184587
2020-08-15,20,134,1489,99203
2020-08-15,19,284,3727,237998
2020-08-15,9,1138,10799,306566
2020-08-15,10,80,1545,83936
2020-08-15,2,146,1217,16512
2020-08-15,5,2096,21132,524443
2020-08-16,13,472,3560,91242
2020-08-16,17,28,485,50066
2020-08-16,18,97,1348,133706
2020-08-16,15,440,5278,191738
2020-08-16,8,4453,30436,458446
2020-08-16,6,348,3507,135467
2020-08-16,12,870,9127,373861
2020-08-16,7,1569,10458,113221
2020-08-16,3,16840,97380,843250
2020-08-16,11,987,7035,109134
2020-08-16,14,23,487,28770
2020-08-16,21,292,2802,63890
2020-08-16,22,405,5003,76846
2020-08-16,1,4139,32084,326513
2020-08-16,16,554,4858,185276
2020-08-16,20,134,1493,99495
2020-08-16,19,285,3766,238872
2020-08-16,9,1138,10833,307863
2020-08-16,10,80,1548,84080
2020-08-16,2,146,1217,16543
2020-08-16,5,2096,21210,527652
2020-08-17,13,472,3565,91479
2020-08-17,17,28,485,50219
2020-08-17,18,97,1352,134570
2020-08-17,15,440,5312,192706
2020-08-17,8,4453,30477,459964
2020-08-17,6,348,3512,136278
2020-08-17,12,870,9178,375815
2020-08-17,7,1569,10474,113740
2020-08-17,3,16840,97423,845795
2020-08-17,11,987,7043,109554
2020-08-17,14,23,487,28843
2020-08-17,21,292,2804,64243
2020-08-17,22,405,5004,76936
2020-08-17,1,4140,32100,327181
2020-08-17,16,555,4862,186287
2020-08-17,20,134,1500,99783
2020-08-17,19,286,3780,240106
2020-08-17,9,1139,10854,309024
2020-08-17,10,80,1549,84328
2020-08-17,2,146,1218,16635
2020-08-17,5,2096,21256,533824
2020-08-18,13,472,3570,91835
2020-08-18,17,28,491,50588
2020-08-18,18,97,1357,136044
2020-08-18,15,440,5347,195069
2020-08-18,8,4454,30498,463421
2020-08-18,6,348,3522,137468
2020-08-18,12,871,9221,378384
2020-08-18,7,1569,10501,114701
2020-08-18,3,16840,97473,849579
2020-08-18,11,987,7058,110364
2020-08-18,14,23,496,29022
2020-08-18,21,292,2804,64618
2020-08-18,22,405,5006,77285
2020-08-18,1,4141,32127,328753
2020-08-18,16,555,4882,188150
2020-08-18,20,134,1512,100605
2020-08-18,19,286,3793,241613
2020-08-18,9,1139,10885,311146
2020-08-18,10,80,1559,85191
2020-08-18,2,146,1218,16690
2020-08-18,5,2098,21316,539471
2020-08-19,13,472,3577,92656
2020-08-19,17,28,492,50838
2020-08-19,18,97,1367,137560
2020-08-19,15,440,5403,196936
2020-08-19,8,4455,30574,467266
2020-08-19,6,348,3533,139117
2020-08-19,12,871,9296,382387
2020-08-19,7,1569,10531,115811
2020-08-19,3,16844,97564,855372
2020-08-19,11,987,7065,111360
2020-08-19,14,23,503,29270
2020-08-19,21,292,2811,65438
2020-08-19,22,405,5008,78156
2020-08-19,1,4142,32169,330412
2020-08-19,16,555,4915,190197
2020-08-19,20,134,1549,101544
2020-08-19,19,286,3838,243575
2020-08-19,9,1139,10925,314078
2020-08-19,10,80,1563,85986
2020-08-19,2,146,1220,16823
2020-08-19,5,2099,21375,546505
2020-08-20,13,472,3581,93423
2020-08-20,17,28,494,51168
2020-08-20,18,97,1377,139012
2020-08-20,15,440,5456,198778
2020-08-20,8,4455,30626,473891
2020-08-20,6,348,3547,140671
2020-08-20,12,872,9411,387285
2020-08-20,7,1571,10562,117149
2020-08-20,3,16846,97718,864187
2020-08-20,11,987,7078,112396
2020-08-20,14,23,507,29488
2020-08-20,21,292,2832,66156
2020-08-20,22,405,5012,78859
2020-08-20,1,4142,32221,334082
2020-08-20,16,555,4935,192370
2020-08-20,20,134,1567,102561
2020-08-20,19,286,3875,245539
2020-08-20,9,1139,10984,317235
2020-08-20,10,80,1580,86741
2020-08-20,2,146,1221,16893
2020-08-20,5,2100,21534,553065
2020-08-21,13,472,3604,94284
2020-08-21,17,28,494,51628
2020-08-21,18,97,1379,140352
2020-08-21,15,440,5523,201641
2020-08-21,8,4455,30708,478418
2020-08-21,6,348,3583,141840
2020-08-21,12,873,9548,392577
2020-08-21,7,1571,10583,118087
2020-08-21,3,16852,97892,871210
2020-08-21,11,987,7095,113688
2020-08-21,14,23,509,29696
2020-08-21,21,292,2837,66986
2020-08-21,22,405,5016,79214
2020-08-21,1,4142,32260,336656
2020-08-21,16,555,4970,194436
2020-08-21,20,134,1609,103362
2020-08-21,19,286,3919,247547
2020-08-21,9,1139,11063,320543
2020-08-21,10,80,1602,87468
2020-08-21,2,146,1221,16942
2020-08-21,5,2102,21650,559317
2020-08-22,13,472,3628,95034
2020-08-22,17,28,497,52027
2020-08-22,18,97,1390,141694
2020-08-22,15,440,5584,204634
2020-08-22,8,4455,30788,483710
2020-08-22,6,348,3616,143300
2020-08-22,12,873,9763,397550
2020-08-22,7,1571,10617,119030
2020-08-22,3,16852,98077,880198
2020-08-22,11,987,7105,114764
2020-08-22,14,23,510,29986
2020-08-22,21,292,2856,68151
2020-08-22,22,405,5025,79771
2020-08-22,1,4143,32301,338684
2020-08-22,16,555,4992,196707
2020-08-22,20,134,1653,104014
2020-08-22,19,286,3967,249033
2020-08-22,9,1139,11116,323792
2020-08-22,10,80,1620,88187
2020-08-22,2,146,1221,16988
2020-08-22,5,2104,21810,565251
2020-08-23,13,472,3648,95928
2020-08-23,17,28,502,52032
2020-08-23,18,97,1398,142878
2020-08-23,15,441,5722,208401
2020-08-23,8,4456,30915,488330
2020-08-23,6,348,3640,144651
2020-08-23,12,874,9947,404727
2020-08-23,7,1571,10645,119961
2020-08-23,3,16856,98316,890586
2020-08-23,11,987,7110,115806
2020-08-23,14,23,511,30064
2020-08-23,21,292,2869,68769
2020-08-23,22,405,5028,80296
2020-08-23,1,4143,32343,341447
2020-08-23,16,555,5025,198019
2020-08-23,20,134,1734,104930
2020-08-23,19,286,4002,250646
2020-08-23,9,1139,11175,326623
2020-08-23,10,80,1639,88882
2020-08-23,2,146,1221,17117
2020-08-23,5,2104,21955,569875
2020-08-24,13,472,3652,96085
2020-08-24,17,28,502,52310
2020-08-24,18,97,1400,144148
2020-08-24,15,441,5838,211095
2020-08-24,8,4458,31031,491660
2020-08-24,6,348,3642,145196
2020-08-24,12,875,10093,409290
2020-08-24,7,1571,10671,120593
2020-08-24,3,16857,98426,896473
2020-08-24,11,987,7113,116228
2020-08-24,14,23,511,30213
2020-08-24,21,292,2884,69119
2020-08-24,22,405,5029,80388
2020-08-24,1,4143,32383,342897
2020-08-24,16,555,5070,199575
2020-08-24,20,134,1825,105849
2020-08-24,19,286,4067,251757
2020-08-24,9,1139,11219,328743
2020-08-24,10,80,1650,89426
2020-08-24,2,146,1221,17141
2020-08-24,5,2104,22071,575140
2020-08-25,13,472,3662,96605
2020-08-25,17,28,505,52812
2020-08-25,18,97,1408,145610
2020-08-25,15,442,5976,214193
2020-08-25,8,4458,31094,496062
2020-08-25,6,348,3651,145371
2020-08-25,12,875,10236,417490
2020-08-25,7,1571,10683,121487
2020-08-25,3,16857,98545,903586
2020-08-25,11,987,7124,117078
2020-08-25,14,23,511,30317
2020-08-25,21,292,2893,69465
2020-08-25,22,405,5032,80672
2020-08-25,1,4143,32440,344929
2020-08-25,16,555,5119,202052
2020-08-25,20,134,1859,107288
2020-08-25,19,286,4091,253585
2020-08-25,9,1139,11253,331202
2020-08-25,10,80,1679,90382
2020-08-25,2,146,1223,17211
2020-08-25,5,2107,22190,581727
2020-08-26,13,472,3687,97421
2020-08-26,17,28,508,53350
2020-08-26,18,97,1416,146834
2020-08-26,15,443,6111,216836
2020-08-26,8,4458,31214,501373
2020-08-26,6,348,3684,147690
2020-08-26,12,876,10398,424488
2020-08-26,7,1571,10724,122720
2020-08-26,3,16857,98814,915651
2020-08-26,11,987,7133,117791
2020-08-26,14,23,520,30659
2020-08-26,21,292,2898,70275
2020-08-26,22,405,5039,81224
2020-08-26,1,4144,32515,348648
2020-08-26,16,555,5170,204620
2020-08-26,20,134,1912,108703
2020-08-26,19,286,4124,256456
2020-08-26,9,1140,11414,335476
2020-08-26,10,80,1699,91421
2020-08-26,2,146,1223,17328
2020-08-26,5,2116,22337,588214
2020-08-27,13,472,3705,98466
2020-08-27,17,28,514,53905
2020-08-27,18,97,1422,148438
2020-08-27,15,445,6241,219960
2020-08-27,8,4458,31385,506243
2020-08-27,6,348,3709,149088
2020-08-27,12,877,10550,431825
2020-08-27,7,1571,10761,123950
2020-08-27,3,16857,99100,929040
2020-08-27,11,987,7194,118825
2020-08-27,14,23,521,31234
2020-08-27,21,292,2907,70742
2020-08-27,22,405,5054,81734
2020-08-27,1,4144,32603,351842
2020-08-27,16,556,5217,207094
2020-08-27,20,134,1967,110167
2020-08-27,19,286,4174,259530
2020-08-27,9,1140,11513,339644
2020-08-27,10,80,1719,92218
2020-08-27,2,146,1224,17385
2020-08-27,5,2117,22469,593488
2020-08-28,13,472,3725,99372
2020-08-28,17,28,518,54518
2020-08-28,18,97,1432,149976
2020-08-28,15,445,6424,224127
2020-08-28,8,4459,31547,513131
2020-08-28,6,348,3728,149961
2020-08-28,12,878,10716,444539
2020-08-28,7,1571,10807,125061
2020-08-28,3,16860,99416,943463
2020-08-28,11,987,7211,119608
2020-08-28,14,23,522,31696
2020-08-28,21,292,2915,71480
2020-08-28,22,405,5070,82117
2020-08-28,1,4145,32694,354777
2020-08-28,16,556,5268,209467
2020-08-28,20,134,2022,111549
2020-08-28,19,286,4228,261940
2020-08-28,9,1141,11595,343913
2020-08-28,10,80,1741,93480
2020-08-28,2,146,1226,17429
2020-08-28,5,2119,22604,598349
2020-08-29,13,472,3739,100339
2020-08-29,17,28,523,55210
2020-08-29,18,97,1443,151506
2020-08-29,15,445,6612,227878
2020-08-29,8,4459,31696,519748
2020-08-29,6,348,3748,151497
2020-08-29,12,878,10887,455146
2020-08-29,7,1571,10854,126071
2020-08-29,3,16860,99705,957455
2020-08-29,11,987,7223,120551
2020-08-29,14,23,524,31853
2020-08-29,21,292,2924,72200
2020-08-29,22,405,5084,82538
2020-08-29,1,4145,32784,357323
2020-08-29,16,556,5333,212037
2020-08-29,20,134,2092,113122
2020-08-29,19,286,4257,264227
2020-08-29,9,1141,11687,348617
2020-08-29,10,80,1753,94548
2020-08-29,2,146,1230,17463
2020-08-29,5,2120,22755,604918
2020-08-30,13,472,3773,101829
2020-08-30,17,28,524,55211
2020-08-30,18,97,1477,152885
2020-08-30,15,445,6882,233301
2020-08-30,8,4459,31805,524656
2020-08-30,6,348,3764,152158
2020-08-30,12,878,11043,466475
2020-08-30,7,1571,10907,127057
2020-08-30,3,16863,99940,966973
2020-08-30,11,987,7238,121344
2020-08-30,14,23,525,32155
2020-08-30,21,292,2932,72684
2020-08-30,22,405,5092,82952
2020-08-30,1,4146,32844,359814
2020-08-30,16,556,5402,213959
2020-08-30,20,134,2114,114114
2020-08-30,19,286,4291,266061
2020-08-30,9,1141,11785,353231
2020-08-30,10,80,1784,95419
2020-08-30,2,146,1232,17533
2020-08-30,5,2120,22864,607977
2020-08-31,13,472,3777,101993
2020-08-31,17,28,524,55487
2020-08-31,18,97,1491,153811
2020-08-31,15,445,7066,237519
2020-08-31,8,4463,31922,528294
2020-08-31,6,348,3769,152510
2020-08-31,12,878,11191,477920
2020-08-31,7,1571,10951,128050
2020-08-31,3,16865,100075,974484
2020-08-31,11,987,7240,121684
2020-08-31,14,23,525,32364
2020-08-31,21,292,2935,73091
2020-08-31,22,405,5096,83022
2020-08-31,1,4146,32881,360988
2020-08-31,16,556,5440,216105
2020-08-31,20,134,2193,115112
2020-08-31,19,286,4317,267086
2020-08-31,9,1141,11858,356542
2020-08-31,10,80,1793,95705
2020-08-31,2,146,1241,17602
2020-08-31,5,2120,22929,611002
2020-09-01,13,472,3780,102588
2020-09-01,17,28,524,55949
2020-09-01,18,97,1513,155296
2020-09-01,15,446,7168,242683
2020-09-01,8,4463,32021,533273
2020-09-01,6,348,3786,153624
2020-09-01,12,878,11316,486744
2020-09-01,7,1571,10970,128951
2020-09-01,3,16867,100317,986403
2020-09-01,11,987,7256,122724
2020-09-01,14,23,528,32507
2020-09-01,21,292,2948,73432
2020-09-01,22,405,5099,83419
2020-09-01,1,4146,32923,363196
2020-09-01,16,557,5479,218643
2020-09-01,20,134,2243,116718
2020-09-01,19,287,4350,269806
2020-09-01,9,1142,11898,360022
2020-09-01,10,80,1803,96713
2020-09-01,2,146,1241,17699
2020-09-01,5,2122,23026,614376
2020-09-02,13,472,3804,103603
2020-09-02,17,28,526,56534
2020-09-02,18,97,1545,157068
2020-09-02,15,446,7285,247341
2020-09-02,8,4463,32128,540012
2020-09-02,6,349,3806,154882
2020-09-02,12,878,11446,495791
2020-09-02,7,1571,11017,130214
2020-09-02,3,16869,100554,998868
2020-09-02,11,987,7273,123648
2020-09-02,14,23,528,32812
2020-09-02,21,292,2958,74019
2020-09-02,22,405,5132,83762
2020-09-02,1,4147,32989,366797
2020-09-02,16,557,5546,221391
2020-09-02,20,135,2316,118433
2020-09-02,19,287,4433,272775
2020-09-02,9,1142,11967,365415
2020-09-02,10,80,1830,97623
2020-09-02,2,146,1243,17785
2020-09-02,5,2123,23189,622175
2020-09-03,13,472,3828,104572
2020-09-03,17,28,541,57240
2020-09-03,18,97,1558,158698
2020-09-03,15,446,7478,252337
2020-09-03,8,4463,32246,546180
2020-09-03,6,349,3831,155933
2020-09-03,12,879,11600,506670
2020-09-03,7,1572,11039,131659
2020-09-03,3,16870,100782,1008369
2020-09-03,11,988,7294,124694
2020-09-03,14,23,530,33143
2020-09-03,21,292,2962,74513
2020-09-03,22,405,5223,84365
2020-09-03,1,4148,33064,369467
2020-09-03,16,560,5624,224094
2020-09-03,20,135,2355,120029
2020-09-03,19,288,4487,275130
2020-09-03,9,1143,12080,371628
2020-09-03,10,80,1839,98418
2020-09-03,2,146,1247,17863
2020-09-03,5,2123,23304,627148
2020-09-04,13,472,3853,105546
2020-09-04,17,28,548,57880
2020-09-04,18,97,1577,160382
2020-09-04,15,447,7649,257337
2020-09-04,8,4463,32371,551727
2020-09-04,6,349,3854,156816
2020-09-04,12,879,11771,517073
2020-09-04,7,1572,11086,132733
2020-09-04,3,16876,101119,1028404
2020-09-04,11,988,7311,125411
2020-09-04,14,23,534,33340
2020-09-04,21,292,2973,74949
2020-09-04,22,405,5246,84881
2020-09-04,1,4149,33146,372210
2020-09-04,16,560,5741,226927
2020-09-04,20,135,2421,121848
2020-09-04,19,288,4565,277515
2020-09-04,9,1143,12179,377468
2020-09-04,10,80,1874,99741
2020-09-04,2,146,1249,17904
2020-09-04,5,2126,23577,634616
2020-09-05,13,472,3865,106544
2020-09-05,17,28,555,58544
2020-09-05,18,98,1596,162336
2020-09-05,15,448,7768,263202
2020-09-05,8,4463,32504,556876
2020-09-05,6,349,3903,157947
2020-09-05,12,880,11929,526843
2020-09-05,7,1573,11181,134393
2020-09-05,3,16877,101507,1044945
2020-09-05,11,988,7343,126276
2020-09-05,14,23,534,33674
2020-09-05,21,292,2996,75681
2020-09-05,22,405,5299,85463
2020-09-05,1,4150,33200,374263
2020-09-05,16,562,5796,230046
2020-09-05,20,136,2486,123894
2020-09-05,19,289,4679,281041
2020-09-05,9,1143,12292,383856
2020-09-05,10,81,1890,100626
2020-09-05,2,146,1249,17954
2020-09-05,5,2130,23765,639941
2020-09-06,13,472,3891,107501
2020-09-06,17,28,564,58988
2020-09-06,18,98,1623,163844
2020-09-06,15,448,7868,268075
2020-09-06,8,4464,32628,563905
2020-09-06,6,349,3923,158395
2020-09-06,12,881,12051,536609
2020-09-06,7,1575,11292,135222
2020-09-06,3,16880,101705,1053199
2020-09-06,11,988,7363,127083
2020-09-06,14,23,536,33934
2020-09-06,21,292,3003,75898
2020-09-06,22,405,5332,86002
2020-09-06,1,4150,33256,376721
2020-09-06,16,563,5856,231577
2020-09-06,20,136,2505,124985
2020-09-06,19,289,4716,282977
2020-09-06,9,1143,12414,390411
2020-09-06,10,81,1915,101440
2020-09-06,2,146,1249,18011
2020-09-06,5,2130,23944,643251
2020-09-07,13,472,3906,108107
2020-09-07,17,28,565,59060
2020-09-07,18,98,1640,164464
2020-09-07,15,448,8128,271727
2020-09-07,8,4464,32760,568812
2020-09-07,6,349,3934,159063
2020-09-07,12,881,12210,545694
2020-09-07,7,1577,11351,135646
2020-09-07,3,16886,101814,1059954
2020-09-07,11,988,7369,127431
2020-09-07,14,23,545,34109
2020-09-07,21,292,3003,76265
2020-09-07,22,405,5349,86198
2020-09-07,1,4151,33293,378191
2020-09-07,16,565,5899,233159
2020-09-07,20,136,2564,126031
2020-09-07,19,289,4765,284332
2020-09-07,9,1144,12499,395285
2020-09-07,10,81,1928,101836
2020-09-07,2,146,1249,18111
2020-09-07,5,2130,24013,645256
2020-09-08,13,472,3919,108691
2020-09-08,17,28,573,59819
2020-09-08,18,98,1648,165632
2020-09-08,15,448,8377,277421
2020-09-08,8,4465,32854,572945
2020-09-08,6,349,3946,159635
2020-09-08,12,881,12339,554654
2020-09-08,7,1578,11415,137135
2020-09-08,3,16888,102085,1073431
2020-09-08,11,988,7384,128178
2020-09-08,14,23,548,34263
2020-09-08,21,292,3007,76699
2020-09-08,22,405,5352,86431
2020-09-08,1,4152,33335,380476
2020-09-08,16,567,6042,236175
2020-09-08,20,136,2615,127300
2020-09-08,19,289,4849,287589
2020-09-08,9,1145,12558,399495
2020-09-08,10,81,1935,102837
2020-09-08,2,146,1254,18188
2020-09-08,5,2132,24118,649669
2020-09-09,13,472,3921,109697
2020-09-09,17,28,587,60500
2020-09-09,18,98,1667,167110
2020-09-09,15,449,8580,283355
2020-09-09,8,4467,32963,578121
2020-09-09,6,349,4000,161026
2020-09-09,12,881,12514,563118
2020-09-09,7,1579,11466,138436
2020-09-09,3,16891,102303,1087646
2020-09-09,11,988,7403,129006
2020-09-09,14,23,552,34699
2020-09-09,21,292,3017,77178
2020-09-09,22,405,5359,86802
2020-09-09,1,4152,33447,383250
2020-09-09,16,567,6139,239744
2020-09-09,20,138,2662,128433
2020-09-09,19,289,4926,290674
2020-09-09,9,1147,12646,404903
2020-09-09,10,81,1968,103775
2020-09-09,2,146,1254,18254
2020-09-09,5,2135,24209,653982
2020-09-10,13,472,3932,110567
2020-09-10,17,28,593,61164
2020-09-10,18,98,1675,168505
2020-09-10,15,450,8760,289379
2020-09-10,8,4468,33073,582928
2020-09-10,6,349,4039,161912
2020-09-10,12,882,12677,571817
2020-09-10,7,1579,11580,139851
2020-09-10,3,16892,102548,1098986
2020-09-10,11,989,7443,129830
2020-09-10,14,23,555,35157
2020-09-10,21,292,3037,77764
2020-09-10,22,405,5441,87467
2020-09-10,1,4153,33521,385183
2020-09-10,16,570,6209,242098
2020-09-10,20,139,2725,130074
2020-09-10,19,289,5032,293401
2020-09-10,9,1147,12738,409901
2020-09-10,10,81,1992,104824
2020-09-10,2,146,1254,18332
2020-09-10,5,2135,24356,658348
2020-09-11,13,472,3967,111700
2020-09-11,17,28,605,61777
2020-09-11,18,98,1683,170074
2020-09-11,15,451,8900,296120
2020-09-11,8,4468,33225,587767
2020-09-11,6,349,4073,162976
2020-09-11,12,883,12825,581864
2020-09-11,7,1579,11662,141350
2020-09-11,3,16896,102805,1110428
2020-09-11,11,989,7484,130636
2020-09-11,14,23,559,35541
2020-09-11,21,292,3063,78315
2020-09-11,22,405,5470,88084
2020-09-11,1,4153,33578,386993
2020-09-11,16,570,6291,244885
2020-09-11,20,139,2790,131993
2020-09-11,19,289,5136,295881
2020-09-11,9,1148,12885,414906
2020-09-11,10,81,2009,105483
2020-09-11,2,146,1257,18368
2020-09-11,5,2138,24529,663769
2020-09-12,13,472,3978,112658
2020-09-12,17,28,610,62601
2020-09-12,18,98,1701,171604
2020-09-12,15,451,9003,300981
2020-09-12,8,4469,33363,592684
2020-09-12,6,349,4112,163837
2020-09-12,12,884,12980,590692
2020-09-12,7,1579,11774,142774
2020-09-12,3,16896,103074,1120531
2020-09-12,11,989,7511,131401
2020-09-12,14,23,562,35775
2020-09-12,21,292,3088,79095
2020-09-12,22,405,5492,88749
2020-09-12,1,4153,33671,388781
2020-09-12,16,570,6367,248777
2020-09-12,20,140,2841,133503
2020-09-12,19,289,5180,298359
2020-09-12,9,1148,13023,419422
2020-09-12,10,81,2042,106482
2020-09-12,2,146,1258,18424
2020-09-12,5,2141,24667,668332
